supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_01125,Sullivan-Doyle,Europe,Manufacturing,2662673,1493017,72,1265628,32,0,67,0.79,3,Medium,776,2025-11-02 09:16:01.581322+00:00,1.0,22569.0,76.40323957701571,0.9757883371789255,0.0,94.0,Payment terms: net 30 days.,27.99,0.429,medium,44
S_01126,"Erickson, Armstrong and Lee",Asia-Pacific,Logistics,4149738,2327666,90,1022916,38,8,97,0.64,1,Low,724,2025-11-02 09:16:01.581322+00:00,0.0,0.0,85.04668642348955,0.0,0.0,97.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,66.21,0.714,high,44
S_01127,"Reeves, Parks and Little",LATAM,Logistics,3621047,2818779,20,1100391,53,1,60,0.76,3,Medium,766,2025-11-02 09:16:01.581322+00:00,0.0,0.0,23.033832084824272,0.0,0.005254132770694736,60.0,Payment terms: net 30 days.,26.07,0.143,low,44
S_01128,Knox-Powers,LATAM,Facilities,1003487,487053,67,1031718,14,11,85,0.23,6,Medium,580,2025-11-02 09:16:01.581322+00:00,0.0,0.0,69.21796816460787,0.0,0.014449660539044366,85.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,24.98,0.857,high,44
S_01129,"Evans, Jackson and Sandoval",Asia-Pacific,IT Services,2539328,1679105,78,1875511,29,9,91,0.29,2,High,601,2025-11-02 09:16:01.581322+00:00,0.0,0.0,77.77210782701205,0.007998884650838147,0.0,91.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,35.34,0.857,high,44
S_01130,"White, Davis and Anderson",Asia-Pacific,Biotech,4439349,3117572,60,980730,19,5,97,0.75,2,High,762,2025-11-02 09:16:01.581322+00:00,0.0,0.0,62.58483093745849,0.0,0.004938704151277853,97.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,31.3,0.286,low,44
S_01131,Hardy-Hansen,LATAM,Logistics,4025113,1912631,8,21749,25,11,62,0.21,3,Medium,573,2025-11-02 09:16:01.581322+00:00,1.0,23373.0,47.16074041837854,0.9564645426786855,0.02150382802736383,89.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.58,0.857,high,44
S_01132,Arroyo LLC,North America,Manufacturing,4560818,3249520,76,338105,10,5,90,0.57,8,Low,699,2025-11-02 09:16:01.581322+00:00,0.0,0.0,73.17688922008774,0.01187166904176341,0.0,90.0,Long-term partnership clause with annual reviews.,27.85,0.286,low,44
S_01133,"Davis, Kelly and Garner",Europe,IT Services,2943712,1595767,54,1235719,52,4,73,0.7,9,Medium,745,2025-11-02 09:16:01.581322+00:00,0.0,0.0,53.56161555912513,0.0,0.0,73.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,36.22,0.286,low,44
S_01134,Fisher-Eaton,Europe,Manufacturing,2186992,1522845,13,1542301,19,4,61,0.65,4,Medium,727,2025-11-02 09:16:01.581322+00:00,0.0,0.0,10.592397611249542,0.0,0.03625666237138208,61.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,41.53,0.143,low,44
S_01135,Green-Carter,LATAM,IT Services,1112870,765462,75,1278305,23,12,97,0.84,9,Medium,794,2025-11-02 09:16:01.581322+00:00,1.0,31150.0,8.043705839202145,0.014350550468731672,0.0,64.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,59.53,0.714,high,44
S_01136,Ruiz Ltd,North America,Logistics,4021224,3597160,11,1959401,57,9,59,0.37,2,High,629,2025-11-02 09:16:01.581322+00:00,1.0,21464.0,9.337724839949631,1.0,0.933685644284956,66.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,34.15,1.0,high,44
S_01137,"Carpenter, Oliver and Kennedy",North America,Logistics,52070,34150,56,902140,48,7,70,0.46,4,Medium,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,54.4785401827063,0.017339357832776067,0.003838457418538251,70.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,33.69,0.857,high,44
S_01138,Mason Ltd,LATAM,Facilities,1033954,813680,90,1005052,28,4,83,0.39,5,Medium,636,2025-11-02 09:16:01.581322+00:00,0.0,0.0,90.38396547103673,0.02398266991480306,0.0,83.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,69.43,0.714,high,44
S_01139,Moreno-Gutierrez,Asia-Pacific,Logistics,1844317,1512225,71,936200,37,11,100,0.96,4,Medium,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,70.89267379146428,0.0,0.029335922757601114,100.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,57.86,0.571,medium,44
S_01140,Taylor and Sons,Asia-Pacific,Logistics,4730047,1951843,46,1803845,35,12,92,0.92,5,Medium,822,2025-11-02 09:16:01.581322+00:00,0.0,0.0,47.91204758114518,0.09670719111542346,0.024405347337510652,92.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,65.38,0.714,high,44
S_01141,Ortiz-Hudson,Europe,Facilities,1843316,1082216,1,420698,34,5,83,0.69,3,High,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,2.8616285280977674,0.0,0.0,83.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,52.37,0.0,low,44
S_01142,Thomas-Huffman,Asia-Pacific,IT Services,2653745,1728640,1,1282498,23,0,91,0.46,4,Medium,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,2.0925777106581105,0.0,0.0,91.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,54.1,0.286,low,44
S_01143,Maxwell Group,Asia-Pacific,IT Services,3391132,2416640,73,1736639,7,11,80,0.24,9,Medium,584,2025-11-02 09:16:01.581322+00:00,0.0,0.0,72.52358032784784,0.028737581956061395,0.021774263398163955,80.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,41.87,0.857,high,44
S_01144,Welch-Thompson,North America,Manufacturing,4162938,2434348,78,1885409,51,2,95,0.34,2,Low,619,2025-11-02 09:16:01.581322+00:00,1.0,32731.0,74.19947601387823,1.0,0.043777626671416596,87.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,16.8,0.714,high,44
S_01145,"Brown, Hayes and Clark",North America,Manufacturing,1154345,717643,90,140705,26,1,84,0.27,4,Low,594,2025-11-02 09:16:01.581322+00:00,0.0,0.0,89.54237220221583,0.005185147715011807,0.0,84.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,34.97,0.571,medium,44
S_01146,Johnston and Sons,North America,IT Services,1678919,1374424,40,1892689,51,2,87,0.72,5,Medium,752,2025-11-02 09:16:01.581322+00:00,0.0,0.0,41.781985069630856,0.005092617959519059,0.0,87.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.11,0.143,low,44
S_01147,Glover-Chan,North America,Manufacturing,3432060,1703914,64,319359,52,4,55,0.53,2,Medium,685,2025-11-02 09:16:01.581322+00:00,1.0,25941.0,77.5943320535026,0.9577496571409763,0.037038616209467336,85.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,46.03,0.429,medium,44
S_01148,Mendez Ltd,LATAM,Logistics,2361275,1694568,0,662559,23,8,72,0.69,1,Medium,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,1.0707113249416558,0.039949977220885044,0.0,72.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,45.35,0.286,low,44
S_01149,Powell-Sanford,North America,Biotech,4816182,4166654,11,253818,11,2,96,0.87,1,High,804,2025-11-02 09:16:01.581322+00:00,0.0,0.0,8.36449602352187,0.0,0.0,96.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,28.07,0.0,low,44
S_01150,Smith-Ferguson,North America,Logistics,218672,157219,58,180445,52,3,69,0.81,10,Medium,783,2025-11-02 09:16:01.581322+00:00,1.0,9578.0,38.24094756383193,0.9690223453194224,0.02635562360734158,94.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,58.35,0.429,medium,44
S_01151,"Watson, Smith and Morris",Europe,IT Services,1652946,705258,90,612043,17,4,58,0.8,9,Medium,780,2025-11-02 09:16:01.581322+00:00,0.0,0.0,90.68182760335984,0.018337451026724082,0.013685412738185456,58.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,39.5,0.429,medium,44
S_01152,"Lee, Rhodes and Sims",Asia-Pacific,Logistics,1945493,950482,37,553904,50,7,66,0.87,1,Medium,804,2025-11-02 09:16:01.581322+00:00,0.0,0.0,35.92386809221035,0.0,0.0,66.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,40.3,0.429,medium,44
S_01153,Perez LLC,LATAM,Logistics,4904455,2051854,74,818831,15,8,86,0.49,3,Low,671,2025-11-02 09:16:01.581322+00:00,0.0,0.0,72.66130088156157,0.050834608201084985,0.040111088139689687,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,62.38,1.0,high,44
S_01154,Anderson-Reyes,Asia-Pacific,Logistics,3689426,2106996,64,1166812,59,11,100,0.48,4,High,668,2025-11-02 09:16:01.581322+00:00,0.0,0.0,64.12106181745442,0.0,0.02799841100171806,100.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,23.09,0.857,high,44
S_01155,"Torres, Brown and Williams",LATAM,IT Services,1817664,755646,14,1094290,48,10,61,0.41,7,High,643,2025-11-02 09:16:01.581322+00:00,0.0,0.0,14.943226753788862,0.015197466434304056,0.0037090653350873694,61.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,43.09,0.714,high,44
S_01156,Bryant-Meyer,LATAM,Biotech,4972609,4229887,41,1480708,12,10,72,0.46,0,High,661,2025-11-02 09:16:01.581322+00:00,1.0,41283.0,68.32224270053891,0.9586442478564862,0.0,88.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.85,0.714,high,44
S_01157,"Morgan, Barron and Cowan",North America,Logistics,4038748,3459488,39,351302,35,8,61,0.47,0,Medium,664,2025-11-02 09:16:01.581322+00:00,0.0,0.0,40.33481405973264,0.0,0.027194433805761642,61.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,56.21,0.714,high,44
S_01158,Ferrell-Henry,LATAM,Facilities,3878943,2470056,31,539687,52,5,88,0.67,5,Medium,734,2025-11-02 09:16:01.581322+00:00,1.0,45720.0,52.168182744695805,1.0,0.0,65.0,Long-term partnership clause with annual reviews.,27.73,0.286,low,44
S_01159,Martin Group,Europe,Biotech,3415116,1550215,54,1633347,23,9,75,0.44,9,High,654,2025-11-02 09:16:01.581322+00:00,1.0,45071.0,7.670704497020359,0.0,0.0,66.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,24.94,1.0,high,44
S_01160,Perez Ltd,Asia-Pacific,Biotech,4346681,3836458,67,426205,42,12,58,0.33,2,Medium,615,2025-11-02 09:16:01.581322+00:00,1.0,15022.0,37.64926388999294,0.8869322923914916,0.056312382466856103,68.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,57.89,1.0,high,44
S_01161,Clark Inc,Asia-Pacific,Logistics,501307,401418,58,840459,16,7,50,0.98,10,High,843,2025-11-02 09:16:01.581322+00:00,2.0,39361.5,32.51192652445208,0.5413601194722071,0.5619790616256263,76.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,41.37,0.857,high,44
S_01162,"Wagner, Martinez and Dawson",North America,Logistics,1493414,773725,26,925509,11,11,65,0.44,2,Medium,654,2025-11-02 09:16:01.581322+00:00,0.0,0.0,21.62222001049263,0.0,0.0,65.0,Penalty clause included for delayed delivery.,16.43,0.714,high,44
S_01163,Brooks Ltd,Europe,IT Services,3189502,1435137,70,1450295,31,11,63,0.2,7,Medium,570,2025-11-02 09:16:01.581322+00:00,0.0,0.0,71.74438716411963,0.0,0.0203960085000717,63.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,47.97,1.0,high,44
S_01164,Wise-Dean,North America,Facilities,3937985,1828214,17,848616,55,5,68,0.76,10,Medium,766,2025-11-02 09:16:01.581322+00:00,1.0,16078.0,16.18241890100246,1.0,0.003431412279463788,66.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,65.28,0.429,medium,44
S_01165,"Vang, Stanley and Valdez",North America,IT Services,3611739,2326518,75,66405,20,9,61,0.68,3,Medium,738,2025-11-02 09:16:01.581322+00:00,0.0,0.0,74.6138951332062,0.007145729651791191,0.05312706517395451,61.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,63.24,0.857,high,44
S_01166,Williams Inc,North America,Biotech,2900876,2029409,50,1928025,10,10,64,0.6,2,Medium,710,2025-11-02 09:16:01.581322+00:00,0.0,0.0,50.920142890667776,0.05360813011113835,0.030274549119920023,64.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,49.06,0.714,high,44
S_01167,Wallace-Martinez,LATAM,Manufacturing,421178,239984,83,387226,33,2,68,0.37,4,Medium,629,2025-11-02 09:16:01.581322+00:00,0.0,0.0,83.37824938928496,0.03860724873123881,0.0,68.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,31.59,0.714,high,44
S_01168,Wells-Hernandez,LATAM,Logistics,4082001,1966591,87,1094958,59,1,79,0.23,1,Medium,580,2025-11-02 09:16:01.581322+00:00,0.0,0.0,83.11082329792974,0.0,0.0,79.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.79,0.714,high,44
S_01169,"Jennings, Smith and Fisher",LATAM,Manufacturing,900647,432708,16,1215195,38,6,93,0.72,7,High,752,2025-11-02 09:16:01.581322+00:00,3.0,31989.333333333332,64.39074492887784,0.9273252638899827,0.03908687365812379,75.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,24.51,0.429,medium,44
S_01170,Bates LLC,North America,IT Services,3419732,2094553,81,253182,44,12,78,0.54,8,Medium,689,2025-11-02 09:16:01.581322+00:00,2.0,34499.0,59.085776145497114,1.0,0.0,63.0,Long-term partnership clause with annual reviews.,33.8,0.857,high,44
S_01171,"Obrien, Taylor and Rivas",Asia-Pacific,Manufacturing,4022402,3188748,54,1125080,54,6,93,0.77,1,High,769,2025-11-02 09:16:01.581322+00:00,0.0,0.0,51.867801462987586,0.01830252899797234,0.0,93.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,42.11,0.571,medium,44
S_01172,Hunt PLC,Asia-Pacific,Logistics,2877931,1892090,78,1535948,35,6,53,0.96,7,High,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,76.30669624137306,0.05379762223719886,0.0,53.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.72,0.857,high,44
S_01173,Campbell Inc,LATAM,IT Services,1069647,454639,76,1449459,29,4,77,0.89,5,Medium,811,2025-11-02 09:16:01.581322+00:00,1.0,6748.0,67.06623592630797,0.9966655955228831,0.01593167430708738,78.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,44.33,0.429,medium,44
S_01174,Gonzalez-Gonzalez,Europe,IT Services,247386,143098,2,946944,26,4,90,0.63,0,Medium,720,2025-11-02 09:16:01.581322+00:00,0.0,0.0,1.5177417511426101,0.05001072591464274,0.0,90.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,47.43,0.0,low,44
S_01175,Decker-Dudley,LATAM,Logistics,3046783,1485662,68,208333,14,11,59,0.79,10,Medium,776,2025-11-02 09:16:01.581322+00:00,0.0,0.0,64.9475690867525,0.06530372055311601,0.013625361671994622,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.82,0.714,high,44
S_01176,Warner-Phillips,LATAM,Biotech,2354319,1229073,67,1203422,35,0,54,0.48,5,Medium,668,2025-11-02 09:16:01.581322+00:00,0.0,0.0,70.18969674995672,0.0,0.0,54.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.49,0.857,high,44
S_01177,Kelley and Sons,North America,Facilities,1281031,840761,10,718360,46,11,69,0.69,6,Medium,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,10.63688790814418,0.0,0.0,69.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,32.83,0.429,medium,44
S_01178,"Fitzpatrick, Rivera and Smith",Asia-Pacific,Manufacturing,1592919,1303687,55,254161,56,3,86,0.96,4,Low,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.71652803992929,0.07160800866596394,0.0,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.62,0.286,low,44
S_01179,"Davis, Rodriguez and Andrews",Europe,Manufacturing,4362076,2561054,60,461326,54,6,67,0.63,2,High,720,2025-11-02 09:16:01.581322+00:00,0.0,0.0,60.81815381321178,0.005445612679166836,0.0,67.0,Supplier notified raw material shortages causing delays.,42.37,0.714,high,44
